CAL,CNC,GR,HRD,HRM,PE,ZDEN,DTC
6.8454,0.2652,27.3643,0.3027,0.3105,3.9088,2.1022,106.6975
6.8357,0.2574,28.2552,0.2994,0.3051,4.0456,2.1093,107.5506
6.7901,0.2542,30.5377,0.2932,0.2987,4.3478,2.1116,108.0259
6.7555,0.2693,30.6148,0.2898,0.2924,4.7075,2.112,106.9099
6.7501,0.2765,31.6969,0.2986,0.2972,4.8565,2.1063,105.5804
6.7435,0.2714,30.2127,0.3117,0.3102,4.8245,2.1104,104.6955
6.7369,0.2635,27.6437,0.304,0.3086,4.5199,2.1369,103.8794
6.7864,0.2578,27.7824,0.2857,0.2916,4.0373,2.1436,103.4679
6.8285,0.2415,30.2529,0.2968,0.2957,4.1069,2.1278,103.2751
6.8596,0.2528,31.1959,0.34,0.3291,6.7757,2.1408,105.5514
6.8668,0.2454,30.7009,0.2755,0.2934,4.3204,2.114,105.7774
6.8825,0.2611,31.4883,0.27399999999999997,0.2939,4.3679,2.1073,105.6191
6.8769,0.2983,30.9133,0.2782,0.2934,4.4169,2.1053,105.9127
6.8243,0.3334,30.8269,0.29,0.2962,4.2112,2.112,107.3208
6.8107,0.294,30.9099,0.2793,0.2916,4.376,2.1158,107.4416
6.8146,0.259,30.9212,0.2669,0.2849,4.5254,2.123,107.3497
6.8084,0.261,29.859,0.2773,0.2922,4.7724,2.1188,107.3091
6.777,0.2667,29.8731,0.2901,0.2989,5.0346,2.1092,107.26799999999999
6.7609,0.263,31.1853,0.2879,0.2952,5.0731,2.1069,107.1791
6.8093,0.261,31.2107,0.29,0.301,4.2725,2.1226,106.2464
6.8448,0.2608,32.7603,0.2887,0.2994,3.8486,2.1316,105.1642
6.8561,0.2611,32.5217,0.2879,0.2963,3.7879,2.1302,104.3935
6.8811,0.258,30.5969,0.2988,0.3012,4.042,2.1409,103.7937
6.8935,0.2508,31.8489,0.2999,0.3077,4.0968,2.1358,103.7897
6.872000000000001,0.2487,32.0543,0.2919,0.3017,4.4965,2.1224,103.7354
6.8429,0.2449,32.1179,0.2856,0.29600000000000004,4.6681,2.1206,103.5895
6.8178,0.2429,32.6288,0.2912,0.3005,4.6044,2.1326,103.4903
6.8159,0.2515,32.3496,0.2901,0.3008,4.8433,2.1337,103.51700000000001
6.845,0.2534,31.4314,0.2884,0.3002,5.2661,2.1315,103.7075
6.8705,0.2608,30.8599,0.2905,0.3016,5.7009,2.1302,103.8116
6.8774,0.2621,31.464000000000002,0.2923,0.3027,5.51,2.136,104.1797
6.8754,0.2644,31.6412,0.2859,0.2989,4.3595,2.1225,104.5616
6.8098,0.2636,32.5343,0.2874,0.2953,3.5793,2.1233,104.6092
6.8131,0.2742,32.5023,0.29,0.297,3.7287,2.1121,104.8522
6.8183,0.2723,30.9241,0.2932,0.2998,4.2107,2.1049,105.4346
6.8524,0.2736,31.1426,0.2812,0.2913,4.4692,2.1215,107.4115
6.8559,0.2706,31.9792,0.2809,0.2921,4.2849,2.1159,107.4977
6.8754,0.2563,32.4126,0.2836,0.293,4.1746,2.1071,107.445
6.8887,0.255,31.5959,0.2856,0.2935,4.0611,2.1064,107.1577
6.8517,0.266,32.1834,0.2861,0.2931,4.4108,2.1141,106.0409
6.8462,0.2553,33.141999999999996,0.2908,0.29600000000000004,4.7780000000000005,2.1176,104.9736
6.8442,0.2589,32.898,0.2945,0.2998,4.8201,2.1207,104.5079
6.8258,0.256,32.3257,0.2813,0.292,4.9041,2.1231,104.2015
6.8427,0.2628,32.5865,0.2807,0.2907,4.9162,2.1284,104.2423
6.8544,0.2617,31.6933,0.294,0.3007,4.8558,2.1363,104.2621
6.8726,0.2614,30.8878,0.3042,0.3078,4.5228,2.1337,104.1943
6.8831,0.2637,30.0404,0.3014,0.3058,4.4996,2.1257,104.0699
6.8811,0.2585,30.4373,0.2926,0.3009,4.8745,2.1292,103.8996
6.907,0.2535,30.4681,0.2967,0.307,4.5413,2.1345,103.2436
6.9,0.2557,30.6667,0.2966,0.305,4.4932,2.137,102.8499
6.8947,0.2634,30.4122,0.3008,0.3092,4.6733,2.1498,102.1666
6.9012,0.2605,31.2848,0.2931,0.3063,4.0456,2.1275,102.6367
6.8969,0.2656,30.4439,0.2958,0.3105,4.0575,2.1312,103.0003
6.8883,0.2737,29.1131,0.2968,0.3108,4.4106,2.1357,103.3304
6.8631,0.2649,29.4454,0.2942,0.3061,4.6576,2.1261,103.4743
6.8501,0.2461,29.6551,0.2951,0.3051,4.2666,2.1219,103.3191
6.9097,0.2604,30.5851,0.2964,0.3044,3.9539999999999997,2.1416,101.9334
6.9293,0.2656,30.5131,0.2961,0.3032,4.0733,2.1579,101.5161
6.9089,0.2504,31.5989,0.2991,0.3071,4.3607,2.1338,101.4498
6.8921,0.2547,31.3174,0.2989,0.3069,4.3351,2.126,100.5819
6.8874,0.2563,31.0805,0.3035,0.3109,4.2583,2.1292,99.618
6.9074,0.2502,30.0889,0.3041,0.3111,3.6459,2.1374,97.9899
6.9237,0.2587,30.1274,0.3214,0.3242,3.2404,2.1394,97.7278
6.9269,0.2534,31.6827,0.3164,0.3262,3.1471,2.1459,97.9021
6.9123,0.2461,31.8175,0.3065,0.3197,3.4419,2.1437,98.3545
6.9002,0.2608,31.3291,0.3087,0.3167,4.4418,2.1348,99.4457
6.9026,0.2638,31.0159,0.2929,0.3072,5.3407,2.1322,99.60799999999999
6.9259,0.2638,30.6546,0.284,0.305,5.8777,2.1369,99.6306
6.9298,0.2609,30.0802,0.2948,0.3149,4.7918,2.1381,99.7173
6.8882,0.2618,33.6798,0.3241,0.3399,3.8107,2.1468,100.8
6.8892,0.271,34.305,0.3235,0.3397,3.8336,2.149,101.5969
6.9262,0.2584,34.7675,0.3235,0.3083,3.9783,2.1213,100.1404
6.8966,0.2655,34.411,0.3236,0.3083,4.3471,2.1292,100.0865
6.871,0.2628,33.917,0.3346,0.3141,4.9759,2.1341,99.8938
6.8645,0.2408,35.4008,0.3314,0.3173,3.6856,2.134,98.465
6.8873,0.2487,35.1828,0.3439,0.3219,3.5078,2.1541,99.3242
6.881,0.2574,36.5949,0.3458,0.3248,3.6098,2.1459,99.0047
6.8737,0.2569,35.5991,0.3381,0.321,3.9249,2.1452,98.0815
6.8356,0.2457,34.6503,0.3466,0.3353,4.4364,2.1467,96.9543
6.8403,0.2526,34.948,0.3479,0.3422,4.9359,2.1546,96.7494
6.8548,0.2526,34.7102,0.3371,0.3359,5.0984,2.1539,96.7776
6.9634,0.2479,33.9144,0.3639,0.3608,3.6358,2.15,97.182
6.9525,0.2455,34.0594,0.3676,0.3676,3.9073,2.1588,97.2838
6.9110000000000005,0.2443,33.5212,0.3659,0.3687,4.2454,2.1551,97.208
6.8899,0.2458,33.1646,0.3489,0.3548,4.3639,2.1497,97.0653
6.8904,0.2486,33.1233,0.3407,0.34600000000000003,4.4498,2.1463,96.9142
6.8897,0.2558,32.9154,0.34700000000000003,0.3508,4.3211,2.1376,96.8024
6.8870000000000005,0.2559,33.9675,0.3474,0.3513,3.6913,2.1405,96.7711
6.8754,0.2535,35.2723,0.3422,0.348,3.4607,2.1461,96.9413
6.8678,0.2595,34.7493,0.3398,0.3467,3.9648,2.1434,97.4297
6.8742,0.2612,33.2564,0.344,0.3475,4.3403,2.1464,98.1155
6.8831,0.2573,32.9132,0.3452,0.3483,4.1363,2.1547,99.0865
6.893,0.2475,34.0335,0.3423,0.3468,3.6151,2.1502,99.6791
6.879,0.2425,35.1066,0.3374,0.3445,3.8119,2.145,100.0231
6.8296,0.2528,33.5608,0.3358,0.3434,4.3158,2.146,100.0603
6.8008,0.2546,33.5442,0.3466,0.3495,4.2364,2.1473,99.8631
6.8091,0.2375,35.2008,0.3391,0.34600000000000003,3.7669,2.1597,99.0276
6.7851,0.2508,33.6485,0.3325,0.34299999999999997,3.7606,2.1671,97.5214
6.7476,0.2489,32.8815,0.3341,0.3439,3.9345,2.1628,97.2386
6.7,0.255,32.5819,0.3366,0.34299999999999997,4.2633,2.1519,97.25399999999999
6.6797,0.2569,32.7183,0.3413,0.3442,4.2867,2.1464,97.5601
6.6889,0.2529,32.6011,0.33899999999999997,0.3429,4.0592,2.1435,98.0655
6.7138,0.2435,32.3006,0.33,0.337,3.909,2.1346,98.7513
6.7277,0.2387,32.6906,0.3327,0.3383,3.9657,2.1309,98.8573
6.6799,0.2423,33.7554,0.3354,0.3402,4.4773,2.1389,98.5129
6.5886,0.2469,33.838,0.3308,0.3341,5.0883,2.1431,98.2204
6.5584,0.2467,33.2857,0.3305,0.33399999999999996,5.0723,2.1413,97.9974
6.6385,0.2437,33.7201,0.3267,0.3325,4.4714,2.1399,97.8866
6.8893,0.2489,34.6421,0.3222,0.3292,3.8608,2.126,98.7361
6.8921,0.2452,33.6759,0.3263,0.3344,3.9552,2.1319999999999997,98.6044
6.8638,0.2368,32.9073,0.3236,0.3356,4.1519,2.1458,97.8613
6.9024,0.2488,32.4669,0.3303,0.3328,4.0201,2.1306,97.9651
6.9296,0.2466,32.2067,0.3814,0.3746,4.14,2.1385,98.4447
6.9341,0.2414,31.9833,0.324,0.3279,3.9848,2.1348,99.1902
6.9282,0.242,32.1303,0.309,0.321,3.5184,2.1192,99.7004
6.9126,0.2508,31.6562,0.3075,0.3205,3.2458,2.1181,99.9837
6.8983,0.2584,30.331,0.3058,0.3188,3.3572,2.1281,100.2146
6.8919,0.256,29.8433,0.3014,0.3051,3.7637,2.1158,102.514
6.8957,0.2532,29.4756,0.2951,0.2962,3.7066,2.1109,103.1104
6.8839999999999995,0.2547,29.9524,0.297,0.2918,3.6449,2.1273,103.0668
6.8797,0.255,29.7325,0.3017,0.295,3.8417,2.1341,102.5543
6.8588,0.2568,29.435,0.2993,0.2913,4.1906,2.1374,101.6937
6.8424,0.2602,29.7172,0.2955,0.2898,3.9749,2.1298,101.1888
6.8447,0.2652,29.3046,0.2955,0.2917,3.6146,2.1191,100.8449
6.845,0.2532,30.125,0.2839,0.2879,3.7999,2.1258,99.5607
6.8497,0.2633,30.9923,0.322,0.3341,3.615,2.1365,97.7023
6.8607,0.2604,30.6732,0.3261,0.3321,3.6418,2.1356,97.0597
6.8616,0.2523,30.5481,0.326,0.331,3.7414,2.1317,96.7072
6.8506,0.2359,34.1347,0.3284,0.3319,3.997,2.1437,96.6146
6.8416,0.2315,35.6264,0.3269,0.33299999999999996,4.1139,2.1430000000000002,96.7029
6.8283,0.2558,37.0057,0.3275,0.3345,4.3604,2.1292,96.9493
6.8397,0.2559,37.6656,0.3153,0.3229,4.6421,2.1405,96.98899999999999
6.8514,0.2513,37.0722,0.3125,0.3215,4.708,2.1478,97.0322
6.8467,0.2521,36.71,0.3192,0.3275,4.5919,2.1454,97.1659
6.8274,0.2568,36.3517,0.3234,0.3308,4.5823,2.1432,97.3468
6.8165,0.2596,35.5455,0.3271,0.3309,4.4802,2.1422,97.4194
6.8282,0.2528,35.1965,0.3322,0.3331,3.9938,2.1438,97.402
6.8439,0.2412,35.9385,0.3321,0.3356,3.6142,2.1541,97.2556
6.8557,0.2393,36.6786,0.3374,0.3392,3.7041,2.1547,97.0601
6.8655,0.2492,36.5482,0.3732,0.3627,3.8211,2.1565,96.8069
6.8689,0.2488,36.9931,0.3899,0.3693,3.7684,2.1744,96.5468
6.8624,0.2395,37.343,0.36,0.3473,3.8302,2.1808,96.3651
6.8559,0.2398,36.3777,0.3837,0.3864,3.8872,2.1718,96.2668
6.8589,0.2377,35.6889,0.3074,0.3316,3.8941,2.1633,96.3163
6.8732,0.2396,34.3646,0.2848,0.3233,4.0769,2.1604,96.3824
6.9004,0.2439,36.699,0.3071,0.3487,4.322,2.1543,96.8362
6.8767,0.2415,39.672,0.3061,0.3485,4.5255,2.1423,97.4791
6.8385,0.2459,38.2571,0.3435,0.3575,4.9651,2.1429,97.6887
6.8449,0.2367,36.4476,0.3716,0.3548,4.3658,2.1252,97.8763
6.8562,0.2357,36.7295,0.3587,0.3472,4.0793,2.1255,97.772
6.8516,0.2472,38.5171,0.3498,0.3435,3.6913,2.1294,97.3029
6.8418,0.2556,34.9665,0.3434,0.3422,3.7258,2.1255,98.1259
6.8256,0.2598,34.565,0.3276,0.3341,3.9695,2.1205,98.9044
6.8149,0.2603,35.2304,0.3241,0.3344,4.0725,2.1185,99.1479
6.8103,0.2594,35.3567,0.3232,0.3282,4.2622,2.1284,98.7854
6.8221,0.2572,35.4284,0.3163,0.3303,4.2806,2.1462,97.6035
6.8494,0.2377,36.5709,0.3172,0.331,3.7262,2.1584,95.1542
6.8434,0.2307,35.4122,0.3247,0.3336,3.6501,2.1679,94.113
6.8213,0.2247,35.5769,0.33399999999999996,0.3375,3.8727,2.1914,93.5012
6.7907,0.2216,36.2926,0.3381,0.3385,4.4357,2.2138,93.7441
6.6853,0.245,35.2283,0.3965,0.3862,4.1542,2.1732,94.4929
6.6681,0.2514,32.4308,0.4072,0.4054,4.0399,2.173,98.56299999999999
6.6716,0.2581,31.016,0.40399999999999997,0.4052,4.0092,2.1693,101.9732
6.7103,0.2638,31.8341,0.3995,0.4037,5.332999999999999,2.1269,103.5203
6.7455,0.2786,34.2026,0.3939,0.4017,10.5557,2.0228,102.4229
6.7477,0.312,37.4758,0.3941,0.4021,16.9066,1.9287,98.8014
6.7293,0.4999,38.4651,0.3939,0.402,19.2412,1.9046,96.2653
6.8006,0.7145,36.7815,0.39,0.4003,19.0998,1.9342,98.2465
10.6044,0.4854,35.6982,0.4402,0.486,18.5721,2.0428,106.2284
12.3809,0.4418,34.9764,0.6729,0.7405,17.9149,2.0897,109.8774
8.4066,0.4445,39.8309,0.8959999999999999,1.1832,17.8261,2.0813,114.4921
7.5218,0.444,42.3731,1.0702,1.3699,17.8988,2.0679,113.4885
7.4788,0.3763,43.3961,1.1333,1.3456,17.3815,2.0549,110.4435
7.2241,0.3115,47.0232,1.203,1.2984,16.702,2.1255,106.7981
6.8018,0.2673,50.615,1.2968,1.291,16.6089,2.2413,102.8154
6.5287,0.2794,48.0299,1.3935,1.3324,17.0375,2.2667,98.8036
6.4642,0.258,42.0768,1.5471,1.4936,17.4621,2.2549,94.7828
6.4655,0.1625,36.6399,1.7446,1.6635,17.1347,2.2919,90.78399999999999
6.4924,0.1026,37.508,2.1724,2.0923,12.4517,2.4197,85.0741
6.5003,0.1196,42.7456,1.6245,1.5503,8.9075,2.4315,84.5486
6.4498,0.1515,47.2859,2.0952,1.9815,7.1793,2.4618,86.1697
6.2092,0.2562,47.7784,3.6448,3.8409,8.0874,2.5721,87.537
6.2076,0.2866,47.8596,2.1911,2.3104,7.7966,2.5789999999999997,88.6828
6.2126,0.2728,46.9835,1.4539,1.4738,6.7827,2.5662,89.2827
6.2814,0.2372,42.4645,2.2733,2.1986,7.1827,2.4913,89.1056
6.3567,0.2081,37.43,2.7564,2.6279,12.0079,2.3093,88.4299
6.3492,0.2052,35.5055,1.2393,1.3234,17.3343,2.155,87.4962
6.4792,0.2059,40.2525,1.8715,2.1965,17.7726,2.2358,85.57600000000001
6.7543,0.2292,42.3005,3.6937,3.4401,17.0771,2.202,84.6181
7.6828,0.2897,40.7788,3.8056,3.6282,14.6052,2.0867,83.6725
8.8857,0.3975,37.9383,2.1164,2.2784,12.1046,2.0221,82.8681
9.2,0.4714,35.7436,1.5804,1.7813,9.9498,2.164,82.3614
8.2723,0.4579,36.481,2.1529,2.7676,7.4291,2.4108,82.3638
7.087999999999999,0.3334,38.4087,1.9001,2.5666,5.9966,2.5232,82.664
6.7027,0.1313,39.7987,1.0345,1.2308,5.2581,2.369,85.3504
6.6762,0.1682,41.9144,1.3214,1.7219,4.2691,2.3452,87.912
6.5806,0.2182,44.2655,1.2806,1.6969,4.539,2.3505,91.1374
6.4266,0.2528,40.0569,0.5036,0.4849,9.4039,2.1475,94.6103
6.4398,0.2629,36.3876,0.7426,0.7697,8.1951,2.1263,93.5638
6.5116,0.2599,34.8178,1.5216,1.5609,6.5146,2.096,93.9179
6.6158,0.2586,34.5878,1.4007,1.2771,6.1252,2.165,98.277
6.624,0.2647,34.4354,0.6814,0.5851,6.3868,2.3485,98.6009
6.5732,0.2571,32.0215,0.4497,0.4266,6.212000000000001,2.4294,95.1901
6.5438,0.2069,29.2443,0.4387,0.4505,5.8172,2.392,93.3673
6.4144,0.22699999999999998,36.7396,0.3391,0.3887,5.3967,2.1312,89.4547
6.5273,0.2399,37.7612,0.3389,0.4551,5.7458,2.0926,91.0098
6.6367,0.2823,37.3843,0.4803,0.5768,5.561,2.0922,92.8161
6.6712,0.3192,37.924,0.5809,0.6059,5.4223,2.1343,92.4992
6.7189,0.3009,46.6447,0.5221,0.5327,4.8886,2.2138,84.15100000000001
6.6963,0.2963,44.4803,0.3609,0.4145,8.0849,2.3009,90.7337
6.7287,0.2766,39.3288,0.3813,0.4483,7.2554,2.2974,92.2332
6.8442,0.2535,36.1995,0.3622,0.4181,4.8935,2.2529,92.2133
6.9948,0.261,35.4611,0.3433,0.3983,4.2988,2.2186,91.6781
7.0449,0.2733,35.8729,0.3493,0.4043,4.9139,2.2178,90.0112
7.0176,0.2754,36.2871,0.3554,0.4104,5.0241,2.2271,89.0231
6.9642,0.2691,36.4231,0.3615,0.4164,4.8312,2.2253,88.3208
6.9145,0.2498,35.9865,0.3676,0.4216,4.9494,2.2214,88.6483
6.8937,0.2322,34.2235,0.3737,0.4277,5.3509,2.2143,89.7221
6.8773,0.2317,32.8102,0.3798,0.4331,6.0565,2.1916,92.1789
6.8603,0.2378,34.1565,0.3825,0.4331,7.2761,2.1718,94.5752
6.8622,0.2603,37.509,0.4147,0.44799999999999995,8.139,2.1604,100.1639
6.8611,0.265,36.6915,0.4406,0.4568,6.1214,2.1445,101.2155
6.8577,0.2607,35.728,0.4377,0.4477,4.7303,2.1198,101.23700000000001
6.8497,0.2535,35.5528,0.43700000000000006,0.4509,4.4504,2.1036,98.2961
6.8307,0.2546,34.2783,0.373,0.3969,4.5295,2.1064,96.6784
6.8544,0.2397,32.5996,0.4166,0.4356,3.9355,2.1419,90.3961
6.8685,0.2426,32.0802,0.3752,0.4042,3.8665,2.1705,90.9118
6.8926,0.2452,31.7358,0.2728,0.3167,3.9233,2.193,91.9429
6.9176,0.2438,31.2985,0.2712,0.3101,4.2404,2.1724,93.0807
6.933,0.2436,31.6183,0.3003,0.325,4.5384,2.1522,94.0401
6.9088,0.2493,32.9667,0.3116,0.3289,4.6913,2.1504,95.3865
6.8599,0.2541,34.0462,0.3558,0.3709,4.6532,2.1453,96.7567
6.8183,0.2568,32.9481,0.28800000000000003,0.2926,4.2034,2.1342,100.2803
6.8286,0.2569,31.3209,0.285,0.2869,4.0133,2.112,100.225
6.85,0.262,30.7802,0.2963,0.2936,3.9781,2.1063,99.6995
6.8567,0.2702,30.7798,0.2957,0.2967,3.9089,2.114,99.8997
6.8546,0.2686,30.3109,0.2893,0.2961,3.7421,2.1138,100.23899999999999
6.8685,0.2571,29.7569,0.2766,0.28600000000000003,3.4877,2.1134,100.5773
6.8896,0.2566,30.4354,0.275,0.28600000000000003,3.2878,2.1176,100.5121
6.9001,0.2817,29.8826,0.2727,0.2815,4.1371,2.1176,99.6239
6.888999999999999,0.2713,29.3846,0.2931,0.29600000000000004,4.5838,2.1222,98.9862
6.8461,0.265,29.1928,0.3318,0.33899999999999997,4.066,2.1404,97.8654
6.8102,0.2632,28.1764,0.3134,0.3273,3.7165,2.1548,97.0956
6.8032,0.2544,28.1141,0.2944,0.3096,3.6417,2.1611,96.5057
6.8039,0.2495,28.4342,0.3175,0.3242,3.5579,2.1692,96.20299999999999
6.8076,0.2485,27.5118,0.3252,0.3296,3.6265,2.1687,95.8888
6.8411,0.2466,25.8158,0.3523,0.359,3.8856,2.1745,95.5463
6.8515,0.2397,26.8251,0.3543,0.3587,4.4332,2.1833,95.6168
6.8539,0.2406,26.9118,0.364,0.36700000000000005,4.9601,2.1838,95.7618
6.8508,0.2415,27.6863,0.3694,0.3726,5.2836,2.184,95.5496
6.7253,0.2471,30.4626,0.3783,0.3765,4.3815,2.1684,94.6997
6.6901,0.2358,30.4324,0.3787,0.3773,3.7086,2.1873,95.0664
6.6341,0.2306,30.6303,0.3904,0.3865,3.4771,2.1944,95.4799
6.6229,0.2295,30.0922,0.3897,0.39,3.6893,2.1854,95.69200000000001
6.6326,0.2305,29.5268,0.37799999999999995,0.382,3.7775,2.178,95.656
6.6341,0.2329,29.7215,0.3714,0.3732,4.3363,2.1785,95.27799999999999
6.6465,0.2318,29.4206,0.3868,0.3829,4.8467,2.1802,94.9155
6.6672,0.2312,29.2895,0.4181,0.4154,4.531000000000001,2.1862,94.5507
6.7012,0.2315,28.9943,0.3803,0.4508,3.957,2.1857,95.1579
6.8453,0.2368,31.5294,0.3453,0.3467,3.0353,2.1635,96.5699
6.9226,0.2335,32.4848,0.34700000000000003,0.345,2.8725,2.1541,96.3536
6.9411,0.2359,32.1435,0.3477,0.345,2.745,2.1577,95.9908
6.9603,0.2418,31.8086,0.3468,0.3452,2.6051,2.1586,95.5124
6.9788,0.2475,32.1589,0.3475,0.3475,2.6519999999999997,2.1575,95.0696
7.0236,0.2435,31.05,0.3943,0.3793,2.8362,2.1965,93.9568
7.0071,0.2409,30.0636,0.3857,0.3734,2.5885,2.1976,93.1404
6.9814,0.2352,29.6164,0.3796,0.3731,2.4927,2.1851,92.6511
6.9797,0.2259,30.9741,0.3657,0.3679,2.4169,2.1968,92.0896
6.9322,0.2316,29.2756,0.5993,0.611,2.4147,2.1955,91.5744
6.9331,0.2256,28.9127,0.6777,0.6877,2.374,2.1964,90.8658
6.9361,0.2116,33.0232,0.4902,0.5122,3.0469999999999997,2.1852,87.4402
6.9434,0.2196,33.9583,0.6228,0.6444,3.3135,2.1989,85.8419
6.9372,0.2368,34.9891,0.8179,0.8083,5.1491,2.2247,85.3802
6.6331,0.32299999999999995,57.5096,3.0212,3.5882,9.2847,2.246,82.1568
6.6107,0.3738,60.5203,8.8173,12.3517,10.1123,2.2582,81.9513
6.7536,0.3978,60.941,12.5647,16.7319,14.2245,2.2846,83.7649
7.032,0.4217,52.4189,5.0285,11.6745,17.4181,2.1365,91.1938
7.2221,0.4336,49.2256,3.7963,6.9394,14.2074,2.0923,93.37299999999999
7.6434,0.439,48.20399999999999,2.6239,5.2428,10.5016,2.2009,101.0169
8.0504,0.4282,48.6782,1.3726,1.9654,12.372,2.369,110.1945
8.0078,0.4214,47.3098,1.3878,2.044,11.5209,2.376,109.4039
8.1404,0.3906,47.2076,1.4507,2.2525,10.3265,2.3733,108.8884
8.3216,0.3896,50.5952,1.5324,2.4943,10.7015,2.3322,111.8082
8.0461,0.4196,50.4642,1.5199,2.5114,10.2856,2.3238,112.9958
7.6339,0.4236,48.8867,1.5255,2.472,8.171,2.2253,112.5876
7.3607,0.3974,50.4322,1.6152,2.5589,7.6029,2.2511,112.0224
7.4023,0.3719,50.4901,1.8863,2.9304,8.2765,2.3174,112.0301
7.6349,0.2802,49.4982,2.6645,3.1239999999999997,11.5056,2.4088,110.5514
7.0685,0.2829,47.2723,3.5413,3.8079,11.2506,2.4458,108.7004
6.7312,0.264,44.1383,5.9774,6.1493,8.6955,2.4569,107.2439
6.5944,0.2566,40.1101,1.0683,0.8905,5.7222,2.5211,105.1641
6.5822,0.174,36.4326,0.5762,0.5168,4.9008,2.4736,104.1475
6.3576,0.1256,33.617,0.4291,0.3601,3.7841,2.3613,103.2492
6.1301,0.1299,31.9009,0.36200000000000004,0.3152,3.1842,2.2675,103.4117
6.0832,0.1501,27.9314,0.3805,0.3229,3.1564,2.1081,108.8866
6.0889999999999995,0.2696,30.7832,0.3984,0.3272,3.487,2.089,112.8432
6.0898,0.2874,32.4132,0.4077,0.3293,3.6546,2.0879,112.9019
6.0859,0.2767,31.2898,0.41700000000000004,0.3315,3.7517,2.0912,112.4904
6.0739,0.2799,31.1844,0.4166,0.3292,3.7172,2.0875,111.8644
6.0674,0.2831,32.186,0.37,0.3151,3.753,2.0897,111.3242
6.0654,0.2742,30.7943,0.3308,0.2933,3.8936,2.0913,110.5492
6.0602,0.2705,29.693,0.3033,0.2752,3.7955,2.0889,110.0251
6.0503,0.2834,29.7561,0.2966,0.2726,3.5938,2.0947,109.3831
6.0551,0.2941,31.6223,0.295,0.271,3.551,2.0921,108.5582
6.0667,0.287,31.9651,0.295,0.273,3.5944,2.0915,109.4545
6.0775,0.2816,31.0576,0.2939,0.27699999999999997,3.5924,2.0978,110.3865
6.0862,0.2764,30.7481,0.2792,0.2775,3.6841,2.1072,109.8739
6.0785,0.2736,29.6209,0.2806,0.2842,3.7508,2.1051,109.7287
6.0735,0.2695,29.368000000000002,0.2797,0.28600000000000003,3.9127,2.0935,110.21
6.0741,0.2661,30.3684,0.2794,0.2874,3.8991,2.0876,110.8041
6.0723,0.2718,28.9906,0.2826,0.2894,3.8779,2.085,110.8931
6.0719,0.2723,27.9638,0.285,0.2917,3.9111,2.0834,110.4336
6.0691,0.2679,28.7784,0.2812,0.2888,3.7546,2.0853,110.7504
6.0699,0.2644,30.316,0.2798,0.2888,3.6667,2.0876,111.2143
6.0743,0.259,31.835,0.2798,0.2888,3.536,2.0924,112.2776
6.08,0.2571,31.1929,0.2873,0.295,3.6018,2.0872,110.4607
6.0775,0.2637,30.6523,0.28800000000000003,0.2958,3.9866,2.0894,109.8545
6.0757,0.2695,30.6674,0.29,0.2983,4.3266,2.0955,109.4669
6.0718,0.2707,29.2329,0.2917,0.299,4.3877,2.0847,109.2776
6.0793,0.2701,29.7202,0.2892,0.3011,3.9988,2.0893,108.8333
6.0804,0.27699999999999997,30.2266,0.2899,0.3024,3.7785,2.0854,108.63600000000001
6.0744,0.27399999999999997,31.1712,0.2929,0.304,3.8917,2.0856,108.3943
6.0520000000000005,0.2632,31.2005,0.3005,0.31,4.5564,2.0998,107.9812
6.0619,0.2648,31.0603,0.2997,0.3109,4.6546,2.1022,107.96600000000001
6.0666,0.2572,29.8303,0.2948,0.3084,4.9858,2.101,107.9084
6.0515,0.2596,29.7124,0.2931,0.3081,4.8962,2.1104,107.5543
6.0397,0.2715,29.471,0.2972,0.3109,4.2666,2.125,107.2389
6.0622,0.2599,31.9384,0.3075,0.3161,4.5044,2.1516,107.0235
6.074,0.2663,31.8101,0.3034,0.3124,4.5607,2.1413,106.6035
6.0638,0.2678,32.048,0.3028,0.3123,4.4403,2.1351,105.3627
6.0551,0.2789,32.4044,0.3058,0.313,4.3438,2.1327,104.6177
6.0523,0.2879,31.5649,0.306,0.3137,4.3008,2.1289,104.4549
6.0596,0.2909,30.3419,0.306,0.313,4.284,2.1142,104.766
6.0623,0.2849,29.09,0.3084,0.3144,4.8576,2.0973,105.335
6.067,0.2788,29.4666,0.3072,0.3132,5.9332,2.0944,105.0121
6.0576,0.2575,31.5901,0.3002,0.3111,6.5585,2.0954,104.1509
6.051,0.2646,31.0734,0.3018,0.3138,6.4514,2.0971,103.8753
6.0568,0.2615,31.6222,0.3304,0.3449,4.7768,2.1246,102.4158
6.0583,0.2472,32.7482,0.3566,0.3735,3.8002,2.1403,99.49
6.0726,0.2433,32.5841,0.3611,0.3773,3.8063,2.1518,97.6687
6.1086,0.2347,32.6249,0.363,0.3828,3.9183,2.2003,93.3808
6.1144,0.2286,33.7225,0.3678,0.3944,4.1312,2.2397,90.2372
6.0964,0.2099,32.8055,0.4008,0.4475,5.167999999999999,2.2609,81.1849
6.0868,0.1907,32.3812,0.4385,0.4897,5.8506,2.2576,78.2093
6.0997,0.1743,34.7764,0.4826,0.5429999999999999,6.9905,2.4921,77.1882
6.112,0.1481,34.7505,0.5567,0.6394,6.9902,2.5136,78.5881
6.1166,0.12300000000000001,34.133,0.9714,1.1344,6.5182,2.5158,80.86
